"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030826: Structural metal products [QSIC 354]",14.505,4.13
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030827: Other fabricated metal products [QSIC 355]",188.085,61.354
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030828: Machinery and equipment [QSIC 356-359]",86.185,26.238
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0309: Electrical machinery and apparatus [QSIC 36]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030929: Electrical machinery [QSIC 361-366]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0310: Radio, TV, instruments, watches and clocks [QSIC 37]",5.551,0.362
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I031030: Radio, television and communication apparatus [QSIC 371-373]",5.551,0.362
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I031031: Professional equipment [QSIC 374-376]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0311: Transport equipment [QSIC 38]",81.523,9.182
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",81.523,9.182
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I031133: Other transport equipment [QSIC 384-387]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0312: Furniture; other manufacturing [QSIC 39]",201.767,54.701
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I031234: Furniture [QSIC 391]",37.929,7.236
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I031235: Other manufacturing groups [QSIC 392, 395]",163.838,47.465
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I04: Electricity, gas and water [QSIC 4]",907.172,433.612
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0413: Electricity, gas and water [QSIC 4]",907.172,433.612
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I041336: Electricity and gas [QSIC 41]",673.542,294.319
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I041337: Water [QSIC 42]",233.63,139.293
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I05: Construction [QSIC 5]",2513.463,695.52
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0514: Construction [QSIC 5]",2513.463,695.52
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I051438: Construction [QSIC 5]",2513.463,695.52
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I3: Tertiary sector [SIC: 6-9, 0]",38719.35,23954.728
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I06: Wholesale and retail trade, catering and accommodation [QSIC 6]",8056.459,4201.892
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0615: Wholesale and retail trade [QSIC 61-63]",6970.48,3770.218
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I061539: Wholesale and retail trade [QSIC 61-63]",6970.48,3770.218
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0616: Catering and accommodation services [QSIC 64]",1085.979,431.674
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I061640: Catering and accommodation services [QSIC 64]",1085.979,431.674
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I07: Transport, storage and communication [QSIC 7]",2519.025,1051.352
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0717: Transport and storage [QSIC 71-74]",2018.541,918.369
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I071741: Transport and storage [QSIC 71-74]",2018.541,918.369
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0718: Communication [QSIC 75]",500.484,132.983
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I071842: Communication [QSIC 75]",500.484,132.983
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I08: Finance, insurance, real estate and business services [QSIC 8]",5976.355,3407.047
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0819: Finance and insurance [QSIC 81-82]",1164.535,571.986
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I081943: Finance and insurance [QSIC 81-82]",1164.535,571.986
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0820: Business services [QSIC 83-88]",4811.82,2835.061
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I082044: Professional business services [QSIC 831-883]",3754.188,2306.777
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I082045: Business activities n.e.c. [QSIC 889]",1057.632,528.284
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I09: General government [QSIC 91]",6887.453,4100.24
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0921: General government [QSIC 91]",6887.453,4100.24
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I092146: National and Provincial government [QSIC 911]",5694.848,3277.773
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I092147: Local government [QSIC 913]",1192.605,822.467
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I10: Community, social and personal services [QSIC 92-96, 99]",15280.058,11194.197
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I1022: Community, social and personal services [QSIC 92-96, 99]",15280.058,11194.197
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I102248: Education (Private) [QSIC 92]",10241.324,8064.821
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I102249: Health and social work (Private) [QSIC 93]",3369.177,2012.317
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I102250: Other community, social and personal services [QSIC 94-96, 99]",1669.557,1117.059
"R millions current prices","2024","P2D07: Buffalo City (BUF)","Total",208883.394,100599.657
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I1: Primary sector [SIC: 1-2]",4077.442,1410.494
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I01: Agriculture, forestry and fishing [QSIC 1]",3640.37,1277.066
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0101: Agriculture, forestry and fishing [QSIC 1]",3640.37,1277.066
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I010101: Agriculture [QSIC 11]",3241.322,1065.877
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I010102: Forestry [QSIC 12]",224.375,87.595
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I010103: Fishing [QSIC 13]",174.673,123.594
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I02: Mining and quarrying [QSIC 2]",437.072,133.428
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0202: Mining and quarrying [QSIC 2]",437.072,133.428
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I020207: Other mining and quarrying [22, 25-29]",437.072,133.428
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I2: Secondary sector [SIC: 3-5]",69606.325,19412.214
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I03: Manufacturing [QSIC 3]",55974.283,14217.797
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0303: Food, beverages and tobacco [QSIC 30]",15393.104,4267.158
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030308: Food [QSIC 301-304]",12424.808,3058.839
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030309: Beverages and tobacco [QSIC 305-306]",2968.296,1208.319
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0304: Textiles, clothing and leather goods [QSIC 31]",2220.7,704.035
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030410: Textiles [QSIC 311-312]",791.919,279.203
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030411: Wearing apparel [QSIC 313-315]",1110.215,362.398
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030412: Leather and leather products [QSIC 316]",180.41,32.303
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030413: Footwear [QSIC 317]",138.156,30.131
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0305: Wood and paper; publishing and printing [QSIC 32]",3509.407,1144.779
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030514: Wood and wood products [QSIC 321-322]",1454.704,482.307
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030515: Paper and paper products [QSIC 323]",1277.294,397.726
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030516: Printing , recorded media [QSIC 324-326]",777.409,264.746
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0306: Petroleum products, chemicals, rubber and plastic [QSIC 33]",9501.917,2275.627
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",4458.446,937.873
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030618: Basic chemicals [QSIC 334]",1237.506,244.132
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030619: Other chemical products [QSIC 335-336]",2523.573,783.986
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030620: Rubber products [QSIC 337]",567.339,113.952
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030621: Plastic products [QSIC 338]",715.053,195.684
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0307: Other non-metal mineral products [QSIC 34]",1578.286,465.527
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030722: Glass and glass products [QSIC 341]",272.501,77.023
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030723: Non-metallic mineral products [QSIC 342]",1305.785,388.504
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0308: Metals, metal products, machinery and equipment [QSIC 35]",5106.598,1602.227
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",555.836,152.967
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030825: Non-ferrous metal products [QSIC 352]",561.284,125.806
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030826: Structural metal products [QSIC 354]",530.347,170.695
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030827: Other fabricated metal products [QSIC 355]",1677.397,573.698
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030828: Machinery and equipment [QSIC 356-359]",1781.734,579.061
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0309: Electrical machinery and apparatus [QSIC 36]",1646.306,375.424
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I030929: Electrical machinery [QSIC 361-366]",1646.306,375.424
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0310: Radio, TV, instruments, watches and clocks [QSIC 37]",319.305,80.451
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I031030: Radio, television and communication apparatus [QSIC 371-373]",179.847,12.224
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I031031: Professional equipment [QSIC 374-376]",139.458,68.227
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0311: Transport equipment [QSIC 38]",11508.786,1732.64
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",11314.008,1661.033
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I031133: Other transport equipment [QSIC 384-387]",194.778,71.607
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0312: Furniture; other manufacturing [QSIC 39]",5189.874,1569.929
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I031234: Furniture [QSIC 391]",452.277,101.728
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I031235: Other manufacturing groups [QSIC 392, 395]",4737.597,1468.201
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I04: Electricity, gas and water [QSIC 4]",5021.051,2457.309
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0413: Electricity, gas and water [QSIC 4]",5021.051,2457.309
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I041336: Electricity and gas [QSIC 41]",3687.745,1622.348
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I041337: Water [QSIC 42]",1333.306,834.961
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I05: Construction [QSIC 5]",8610.991,2737.108
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0514: Construction [QSIC 5]",8610.991,2737.108
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I051438: Construction [QSIC 5]",8610.991,2737.108
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I3: Tertiary sector [SIC: 6-9, 0]",135199.627,79776.949
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I06: Wholesale and retail trade, catering and accommodation [QSIC 6]",35178.131,19465.948
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0615: Wholesale and retail trade [QSIC 61-63]",30606.673,17552.296
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I061539: Wholesale and retail trade [QSIC 61-63]",30606.673,17552.296
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0616: Catering and accommodation services [QSIC 64]",4571.458,1913.652
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I061640: Catering and accommodation services [QSIC 64]",4571.458,1913.652
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I07: Transport, storage and communication [QSIC 7]",13919.043,5345.083
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0717: Transport and storage [QSIC 71-74]",9244.985,4061.378
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I071741: Transport and storage [QSIC 71-74]",9244.985,4061.378
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0718: Communication [QSIC 75]",4674.058,1283.705
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I071842: Communication [QSIC 75]",4674.058,1283.705
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I08: Finance, insurance, real estate and business services [QSIC 8]",33969.932,19235.255
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0819: Finance and insurance [QSIC 81-82]",7008.802,3675.115
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I081943: Finance and insurance [QSIC 81-82]",7008.802,3675.115
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0820: Business services [QSIC 83-88]",26961.13,15560.14
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I082044: Professional business services [QSIC 831-883]",21767.815,12717.253
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I082045: Business activities n.e.c. [QSIC 889]",5193.315,2842.887
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I09: General government [QSIC 91]",16140.786,9980.025
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I0921: General government [QSIC 91]",16140.786,9980.025
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I092146: National and Provincial government [QSIC 911]",11633.294,6718.044
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I092147: Local government [QSIC 913]",4507.492,3261.981
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I10: Community, social and personal services [QSIC 92-96, 99]",35991.735,25750.638
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I1022: Community, social and personal services [QSIC 92-96, 99]",35991.735,25750.638
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I102248: Education (Private) [QSIC 92]",17133.675,13742.289
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I102249: Health and social work (Private) [QSIC 93]",11038.608,6755.96
"R millions current prices","2024","P2D07: Buffalo City (BUF)","I102250: Other community, social and personal services [QSIC 94-96, 99]",7819.452,5252.389
