"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030309: Beverages and tobacco [QSIC 305-306]",777.378,318.176
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030410: Textiles [QSIC 311-312]",129.783,41.998
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030411: Wearing apparel [QSIC 313-315]",1030.077,314.465
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030412: Leather and leather products [QSIC 316]",0.704,0.114
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030413: Footwear [QSIC 317]",19.553,4.519
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030514: Wood and wood products [QSIC 321-322]",146.267,45.398
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030515: Paper and paper products [QSIC 323]",344.101,103.417
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030516: Printing , recorded media [QSIC 324-326]",94.355,31.052
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",1553.686,325.002
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030618: Basic chemicals [QSIC 334]",517.871,99.596
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030619: Other chemical products [QSIC 335-336]",417.593,127.377
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030620: Rubber products [QSIC 337]",76.519,14.323
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030621: Plastic products [QSIC 338]",220.395,59.494
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030722: Glass and glass products [QSIC 341]",28.123,7.886
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030723: Non-metallic mineral products [QSIC 342]",456.773,132.568
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",305.685,84.644
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030825: Non-ferrous metal products [QSIC 352]",95.189,20.896
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030826: Structural metal products [QSIC 354]",132.76,39.807
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030827: Other fabricated metal products [QSIC 355]",557.722,182.274
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030828: Machinery and equipment [QSIC 356-359]",384.531,121.11
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030929: Electrical machinery [QSIC 361-366]",244.127,53.528
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I031030: Radio, television and communication apparatus [QSIC 371-373]",46.426,3.038
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I031031: Professional equipment [QSIC 374-376]",53.981,26.615
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",925.491,122.844
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I031133: Other transport equipment [QSIC 384-387]",70.746,27.199
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I031234: Furniture [QSIC 391]",265.405,53.557
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I031235: Other manufacturing groups [QSIC 392, 395]",1363.661,414.255
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I041336: Electricity and gas [QSIC 41]",2624.907,1154.448
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I041337: Water [QSIC 42]",922.345,567.345
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I051438: Construction [QSIC 5]",3521.251,1038.472
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I061539: Wholesale and retail trade [QSIC 61-63]",14992.754,8193.482
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I061640: Catering and accommodation services [QSIC 64]",2160.276,869.009
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I071741: Transport and storage [QSIC 71-74]",7478.166,3449.252
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I071842: Communication [QSIC 75]",2485.334,678.198
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I081943: Finance and insurance [QSIC 81-82]",4131.083,2211.092
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I082044: Professional business services [QSIC 831-883]",10994.255,6454.936
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I082045: Business activities n.e.c. [QSIC 889]",3009.279,1538.821
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I092146: National and Provincial government [QSIC 911]",8374.42,4814.019
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I092147: Local government [QSIC 913]",3187.429,2219.97
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I102248: Education (Private) [QSIC 92]",9063.894,7224.44
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I102249: Health and social work (Private) [QSIC 93]",5617.772,3403.43
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I102250: Other community, social and personal services [QSIC 94-96, 99]",3997.74,2387.371
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I010101: Agriculture [QSIC 11]",11877.05,3858.879
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I010102: Forestry [QSIC 12]",153.683,60.622
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I010103: Fishing [QSIC 13]",6.504,4.673
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I020204: Coal [QSIC 21]",7818.566,3707.355
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I020205: Gold [QSIC 23]",0.001,0.0
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I020207: Other mining and quarrying [22, 25-29]",5804.07,1582.397
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030308: Food [QSIC 301-304]",7789.371,1708.144
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030309: Beverages and tobacco [QSIC 305-306]",585.465,237.726
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030410: Textiles [QSIC 311-312]",96.672,30.847
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030411: Wearing apparel [QSIC 313-315]",154.88,49.031
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030412: Leather and leather products [QSIC 316]",31.799,5.497
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030413: Footwear [QSIC 317]",0.382,0.071
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030514: Wood and wood products [QSIC 321-322]",147.995,48.451
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030515: Paper and paper products [QSIC 323]",310.722,98.38
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030516: Printing , recorded media [QSIC 324-326]",91.096,30.777
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",38248.931,8190.477
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030618: Basic chemicals [QSIC 334]",7118.932,1447.871
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030619: Other chemical products [QSIC 335-336]",4191.306,1348.82
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030620: Rubber products [QSIC 337]",217.188,46.448
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030621: Plastic products [QSIC 338]",626.161,183.406
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030722: Glass and glass products [QSIC 341]",27.89,7.595
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030723: Non-metallic mineral products [QSIC 342]",451.725,133.339
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1130.556,322.15
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030825: Non-ferrous metal products [QSIC 352]",338.837,79.232
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030826: Structural metal products [QSIC 354]",367.457,117.437
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030827: Other fabricated metal products [QSIC 355]",568.959,190.571
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030828: Machinery and equipment [QSIC 356-359]",1020.954,349.241
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I030929: Electrical machinery [QSIC 361-366]",112.976,27.27
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I031030: Radio, television and communication apparatus [QSIC 371-373]",47.52,3.59
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I031031: Professional equipment [QSIC 374-376]",44.389,21.646
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",919.442,127.072
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I031133: Other transport equipment [QSIC 384-387]",28.638,10.613
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I031234: Furniture [QSIC 391]",87.85,18.048
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I031235: Other manufacturing groups [QSIC 392, 395]",1437.054,443.164
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I041336: Electricity and gas [QSIC 41]",5677.075,2507.67
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I041337: Water [QSIC 42]",799.993,493.924
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I051438: Construction [QSIC 5]",3954.083,1224.321
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I061539: Wholesale and retail trade [QSIC 61-63]",10240.626,5673.858
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I061640: Catering and accommodation services [QSIC 64]",1416.176,571.943
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I071741: Transport and storage [QSIC 71-74]",6770.003,3219.855
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I071842: Communication [QSIC 75]",2237.846,612.113
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I081943: Finance and insurance [QSIC 81-82]",3500.946,1756.669
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I082044: Professional business services [QSIC 831-883]",10321.955,5976.872
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I082045: Business activities n.e.c. [QSIC 889]",2666.397,1392.42
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I092146: National and Provincial government [QSIC 911]",5993.253,3471.44
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I092147: Local government [QSIC 913]",2854.504,1982.075
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I102248: Education (Private) [QSIC 92]",5227.85,4148.337
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I102249: Health and social work (Private) [QSIC 93]",3840.571,2331.643
"R millions current prices","2024","P4D04: Fezile Dabi (DC20)","I102250: Other community, social and personal services [QSIC 94-96, 99]",2730.967,1787.832
"R millions current prices","2024","P4D05: Mangaung (MAN)","I010101: Agriculture [QSIC 11]",5616.062,1847.875
"R millions current prices","2024","P4D05: Mangaung (MAN)","I010102: Forestry [QSIC 12]",100.137,40.187
"R millions current prices","2024","P4D05: Mangaung (MAN)","I010103: Fishing [QSIC 13]",33.053,23.241
"R millions current prices","2024","P4D05: Mangaung (MAN)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P4D05: Mangaung (MAN)","I020205: Gold [QSIC 23]",53.539,13.463
"R millions current prices","2024","P4D05: Mangaung (MAN)","I020206: Metals [QSIC 24]",2.723,1.17
"R millions current prices","2024","P4D05: Mangaung (MAN)","I020207: Other mining and quarrying [22, 25-29]",1361.905,388.007
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030308: Food [QSIC 301-304]",6802.357,1568.877
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030309: Beverages and tobacco [QSIC 305-306]",2675.828,1128.378
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030410: Textiles [QSIC 311-312]",255.103,79.096
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030411: Wearing apparel [QSIC 313-315]",527.828,163.293
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030412: Leather and leather products [QSIC 316]",38.31,6.328
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030413: Footwear [QSIC 317]",42.832,8.803
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030514: Wood and wood products [QSIC 321-322]",241.474,77.089
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030515: Paper and paper products [QSIC 323]",816.354,257.15
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030516: Printing , recorded media [QSIC 324-326]",405.637,140.566
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",2426.857,513.104
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030618: Basic chemicals [QSIC 334]",1110.558,226.707
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030619: Other chemical products [QSIC 335-336]",1004.98,318.413
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030620: Rubber products [QSIC 337]",245.129,49.4
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030621: Plastic products [QSIC 338]",667.886,175.303
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030722: Glass and glass products [QSIC 341]",102.067,27.926
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030723: Non-metallic mineral products [QSIC 342]",885.519,261.4
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",381.033,103.925
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030825: Non-ferrous metal products [QSIC 352]",498.295,113.433
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030826: Structural metal products [QSIC 354]",335.512,104.576
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030827: Other fabricated metal products [QSIC 355]",883.022,290.729
"R millions current prices","2024","P4D05: Mangaung (MAN)","I030828: Machinery and equipment [QSIC 356-359]",1353.22,458.842
