"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-13"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2022","P9D05: Greater Sekhukhune (DC47)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",363.318,52.9
"R millions current prices","2023","Total: South Africa","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",115161.837,29526.575
"R millions current prices","2023","Total: South Africa","I030826: Structural metal products [QSIC 354]",41770.426,13307.504
"R millions current prices","2023","Total: South Africa","I030827: Other fabricated metal products [QSIC 355]",98152.056,33731.201
"R millions current prices","2023","Total: South Africa","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",414188.745,56538.875
"R millions current prices","2023","P1: Western Cape","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",9179.516,2340.66
"R millions current prices","2023","P1: Western Cape","I030826: Structural metal products [QSIC 354]",6060.036,1920.504
"R millions current prices","2023","P1: Western Cape","I030827: Other fabricated metal products [QSIC 355]",13968.624,4813.393
"R millions current prices","2023","P1: Western Cape","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",47743.397,6608.806
"R millions current prices","2023","P1D01: West Coast (DC1)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",994.43,253.825
"R millions current prices","2023","P1D01: West Coast (DC1)","I030826: Structural metal products [QSIC 354]",233.274,74.329
"R millions current prices","2023","P1D01: West Coast (DC1)","I030827: Other fabricated metal products [QSIC 355]",746.748,260.182
"R millions current prices","2023","P1D01: West Coast (DC1)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1024.432,132.772
"R millions current prices","2023","P1D02: Cape Winelands (DC2)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",909.628,229.23
"R millions current prices","2023","P1D02: Cape Winelands (DC2)","I030826: Structural metal products [QSIC 354]",668.592,208.529
"R millions current prices","2023","P1D02: Cape Winelands (DC2)","I030827: Other fabricated metal products [QSIC 355]",1471.859,500.469
"R millions current prices","2023","P1D02: Cape Winelands (DC2)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",4761.928,635.097
"R millions current prices","2023","P1D03: Overberg (DC3)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",450.904,112.784
"R millions current prices","2023","P1D03: Overberg (DC3)","I030826: Structural metal products [QSIC 354]",225.35,69.892
"R millions current prices","2023","P1D03: Overberg (DC3)","I030827: Other fabricated metal products [QSIC 355]",660.497,220.036
"R millions current prices","2023","P1D03: Overberg (DC3)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1545.552,204.525
"R millions current prices","2023","P1D04: Eden (DC4)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",596.512,151.858
"R millions current prices","2023","P1D04: Eden (DC4)","I030826: Structural metal products [QSIC 354]",411.794,127.83
"R millions current prices","2023","P1D04: Eden (DC4)","I030827: Other fabricated metal products [QSIC 355]",1028.174,352.847
"R millions current prices","2023","P1D04: Eden (DC4)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",3610.5,491.667
"R millions current prices","2023","P1D05: Central Karoo (DC5)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",5.783,1.352
"R millions current prices","2023","P1D05: Central Karoo (DC5)","I030826: Structural metal products [QSIC 354]",0.0,0.0
"R millions current prices","2023","P1D05: Central Karoo (DC5)","I030827: Other fabricated metal products [QSIC 355]",23.666,8.081
"R millions current prices","2023","P1D05: Central Karoo (DC5)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",24.06,3.807
"R millions current prices","2023","P1D06: City of Cape Town (CPT)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",6222.259,1591.611
"R millions current prices","2023","P1D06: City of Cape Town (CPT)","I030826: Structural metal products [QSIC 354]",4521.026,1439.924
"R millions current prices","2023","P1D06: City of Cape Town (CPT)","I030827: Other fabricated metal products [QSIC 355]",10037.68,3471.778
"R millions current prices","2023","P1D06: City of Cape Town (CPT)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",36776.925,5140.938
"R millions current prices","2023","P2: Eastern Cape","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",3977.23,997.615
"R millions current prices","2023","P2: Eastern Cape","I030826: Structural metal products [QSIC 354]",2533.773,801.43
"R millions current prices","2023","P2: Eastern Cape","I030827: Other fabricated metal products [QSIC 355]",8780.124,2969.423
"R millions current prices","2023","P2: Eastern Cape","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",98764.522,13818.554
"R millions current prices","2023","P2D01: Sarah Baartman (DC10)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",428.383,107.069
"R millions current prices","2023","P2D01: Sarah Baartman (DC10)","I030826: Structural metal products [QSIC 354]",129.313,39.677
"R millions current prices","2023","P2D01: Sarah Baartman (DC10)","I030827: Other fabricated metal products [QSIC 355]",769.937,256.631
"R millions current prices","2023","P2D01: Sarah Baartman (DC10)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",6392.246,867.757
"R millions current prices","2023","P2D02: Amathole (DC12)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",129.703,31.193
"R millions current prices","2023","P2D02: Amathole (DC12)","I030826: Structural metal products [QSIC 354]",55.052,15.779
"R millions current prices","2023","P2D02: Amathole (DC12)","I030827: Other fabricated metal products [QSIC 355]",403.31,127.245
"R millions current prices","2023","P2D02: Amathole (DC12)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",574.13,69.825
"R millions current prices","2023","P2D03: Chris Hani (DC13)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",106.528,26.212
"R millions current prices","2023","P2D03: Chris Hani (DC13)","I030826: Structural metal products [QSIC 354]",54.082,16.566
"R millions current prices","2023","P2D03: Chris Hani (DC13)","I030827: Other fabricated metal products [QSIC 355]",409.428,132.647
"R millions current prices","2023","P2D03: Chris Hani (DC13)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1101.919,150.029
"R millions current prices","2023","P2D04: Joe Gqabi (DC14)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",21.079,5.057
"R millions current prices","2023","P2D04: Joe Gqabi (DC14)","I030826: Structural metal products [QSIC 354]",0.0,0.0
"R millions current prices","2023","P2D04: Joe Gqabi (DC14)","I030827: Other fabricated metal products [QSIC 355]",112.655,35.834
"R millions current prices","2023","P2D04: Joe Gqabi (DC14)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",126.547,14.047
"R millions current prices","2023","P2D05: O.R.Tambo (DC15)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",50.234,11.862
"R millions current prices","2023","P2D05: O.R.Tambo (DC15)","I030826: Structural metal products [QSIC 354]",91.877,28.448
"R millions current prices","2023","P2D05: O.R.Tambo (DC15)","I030827: Other fabricated metal products [QSIC 355]",227.437,72.35
"R millions current prices","2023","P2D05: O.R.Tambo (DC15)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",252.679,30.732
"R millions current prices","2023","P2D06: Alfred Nzo (DC44)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",65.792,16.518
"R millions current prices","2023","P2D06: Alfred Nzo (DC44)","I030826: Structural metal products [QSIC 354]",13.406,3.821
"R millions current prices","2023","P2D06: Alfred Nzo (DC44)","I030827: Other fabricated metal products [QSIC 355]",176.723,58.156
"R millions current prices","2023","P2D06: Alfred Nzo (DC44)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",75.293,8.16
"R millions current prices","2023","P2D07: Buffalo City (BUF)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",608.472,152.286
"R millions current prices","2023","P2D07: Buffalo City (BUF)","I030826: Structural metal products [QSIC 354]",490.526,158.466
"R millions current prices","2023","P2D07: Buffalo City (BUF)","I030827: Other fabricated metal products [QSIC 355]",1605.369,553.616
"R millions current prices","2023","P2D07: Buffalo City (BUF)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",12358.701,1707.469
"R millions current prices","2023","P2D08: Nelson Mandela Bay (NMA)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2567.039,647.418
"R millions current prices","2023","P2D08: Nelson Mandela Bay (NMA)","I030826: Structural metal products [QSIC 354]",1699.517,538.673
"R millions current prices","2023","P2D08: Nelson Mandela Bay (NMA)","I030827: Other fabricated metal products [QSIC 355]",5075.265,1732.944
"R millions current prices","2023","P2D08: Nelson Mandela Bay (NMA)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",77883.007,10970.535
"R millions current prices","2023","P3: Northern Cape","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",923.098,235.138
"R millions current prices","2023","P3: Northern Cape","I030826: Structural metal products [QSIC 354]",205.746,64.362
"R millions current prices","2023","P3: Northern Cape","I030827: Other fabricated metal products [QSIC 355]",782.133,272.227
"R millions current prices","2023","P3: Northern Cape","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1070.009,145.713
"R millions current prices","2023","P3D01: Namakwa (DC6)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",77.302,19.387
"R millions current prices","2023","P3D01: Namakwa (DC6)","I030826: Structural metal products [QSIC 354]",14.528,4.53
"R millions current prices","2023","P3D01: Namakwa (DC6)","I030827: Other fabricated metal products [QSIC 355]",279.101,101.122
"R millions current prices","2023","P3D01: Namakwa (DC6)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",81.76,12.055
"R millions current prices","2023","P3D02: Pixley ka Seme (DC7)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2.703,0.634
"R millions current prices","2023","P3D02: Pixley ka Seme (DC7)","I030826: Structural metal products [QSIC 354]",11.128,3.335
"R millions current prices","2023","P3D02: Pixley ka Seme (DC7)","I030827: Other fabricated metal products [QSIC 355]",59.636,20.383
"R millions current prices","2023","P3D02: Pixley ka Seme (DC7)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",29.232,3.801
"R millions current prices","2023","P3D03: Z F Mgcawu (DC8)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",391.921,101.138
"R millions current prices","2023","P3D03: Z F Mgcawu (DC8)","I030826: Structural metal products [QSIC 354]",49.579,15.341
"R millions current prices","2023","P3D03: Z F Mgcawu (DC8)","I030827: Other fabricated metal products [QSIC 355]",84.477,28.578
"R millions current prices","2023","P3D03: Z F Mgcawu (DC8)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",224.038,29.151
"R millions current prices","2023","P3D04: Frances Baard (DC9)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",232.666,58.668
"R millions current prices","2023","P3D04: Frances Baard (DC9)","I030826: Structural metal products [QSIC 354]",97.663,30.943
"R millions current prices","2023","P3D04: Frances Baard (DC9)","I030827: Other fabricated metal products [QSIC 355]",234.212,78.539
"R millions current prices","2023","P3D04: Frances Baard (DC9)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",663.32,91.681
"R millions current prices","2023","P3D05: John Taolo Gaetsewe (DC45)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",218.506,55.311
"R millions current prices","2023","P3D05: John Taolo Gaetsewe (DC45)","I030826: Structural metal products [QSIC 354]",32.848,10.213
"R millions current prices","2023","P3D05: John Taolo Gaetsewe (DC45)","I030827: Other fabricated metal products [QSIC 355]",124.707,43.605
"R millions current prices","2023","P3D05: John Taolo Gaetsewe (DC45)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",71.659,9.025
"R millions current prices","2023","P4: Free State","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2747.099,700.937
"R millions current prices","2023","P4: Free State","I030826: Structural metal products [QSIC 354]",1138.078,359.184
"R millions current prices","2023","P4: Free State","I030827: Other fabricated metal products [QSIC 355]",2983.84,998.075
"R millions current prices","2023","P4: Free State","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",6644.685,886.316
"R millions current prices","2023","P4D01: Xhariep (DC16)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",52.208,12.646
"R millions current prices","2023","P4D01: Xhariep (DC16)","I030826: Structural metal products [QSIC 354]",4.382,1.387
"R millions current prices","2023","P4D01: Xhariep (DC16)","I030827: Other fabricated metal products [QSIC 355]",82.846,27.075
"R millions current prices","2023","P4D01: Xhariep (DC16)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",65.145,7.157
"R millions current prices","2023","P4D02: Lejweleputswa (DC18)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",575.501,145.594
"R millions current prices","2023","P4D02: Lejweleputswa (DC18)","I030826: Structural metal products [QSIC 354]",275.529,87.276
"R millions current prices","2023","P4D02: Lejweleputswa (DC18)","I030827: Other fabricated metal products [QSIC 355]",775.321,262.01
